Time,Scale
16.016,-2.25826
16.018,-2.25406
16.02,-2.24989
16.022,-2.24575
16.024,-2.24164
16.026,-2.23756
16.028,-2.23351
16.03,-2.22949
16.032,-2.2255
16.034,-2.22154
16.036,-2.21761
16.038,-2.21371
16.04,-2.20984
16.042,-2.20601
16.044,-2.20221
16.046,-2.19843
16.048,-2.19469
16.05,-2.19098
16.052,-2.18731
16.054,-2.18366
16.056,-2.18005
16.058,-2.17647
16.06,-2.17292
16.062,-2.1694
16.064,-2.16592
16.066,-2.16247
16.068,-2.15906
16.07,-2.15567
16.072,-2.15232
16.074,-2.14901
16.076,-2.14572
16.078,-2.14247
16.08,-2.13926
16.082,-2.13608
16.084,-2.13293
16.086,-2.12982
16.088,-2.12674
16.09,-2.12369
16.092,-2.12068
16.094,-2.11771
16.096,-2.11477
16.098,-2.11186
16.1,-2.10899
16.102,-2.10616
16.104,-2.10336
16.106,-2.10059
16.108,-2.09787
16.11,-2.09517
16.112,-2.09252
16.114,-2.08989
16.116,-2.08731
16.118,-2.08476
16.12,-2.08225
16.122,-2.07977
16.124,-2.07733
16.126,-2.07492
16.128,-2.07255
16.13,-2.07022
16.132,-2.06793
16.134,-2.06567
16.136,-2.06345
16.138,-2.06127
16.14,-2.05912
16.142,-2.05701
16.144,-2.05494
16.146,-2.0529
16.148,-2.0509
16.15,-2.04894
16.152,-2.04702
16.154,-2.04514
16.156,-2.04329
16.158,-2.04148
16.16,-2.03971
16.162,-2.03797
16.164,-2.03628
16.166,-2.03462
16.168,-2.033
16.17,-2.03142
16.172,-2.02987
16.174,-2.02837
16.176,-2.0269
16.178,-2.02547
16.18,-2.02408
16.182,-2.02273
16.184,-2.02142
16.186,-2.02014
16.188,-2.01891
16.19,-2.01771
16.192,-2.01655
16.194,-2.01544
16.196,-2.01436
16.198,-2.01331
16.2,-2.01231
16.202,-2.01135
16.204,-2.01042
16.206,-2.00954
16.208,-2.00869
16.21,-2.00789
16.212,-2.00712
16.214,-2.00639
16.216,-2.0057
16.218,-2.00505
16.22,-2.00444
16.222,-2.00387
16.224,-2.00333
16.226,-2.00284
16.228,-2.00239
16.23,-2.00197
16.232,-2.0016
16.234,-2.00126
16.236,-2.00097
16.238,-2.00071
16.24,-2.00049
16.242,-2.00032
16.244,-2.00018
16.246,-2.00008
16.248,-2.00002
16.25,-2
16.252,-2.00002
16.254,-2.00008
16.256,-2.00018
16.258,-2.00032
16.26,-2.00049
16.262,-2.00071
16.264,-2.00097
16.266,-2.00126
16.268,-2.0016
16.27,-2.00197
16.272,-2.00239
16.274,-2.00284
16.276,-2.00333
16.278,-2.00387
16.28,-2.00444
16.282,-2.00505
16.284,-2.0057
16.286,-2.00639
16.288,-2.00712
16.29,-2.00789
16.292,-2.00869
16.294,-2.00954
16.296,-2.01042
16.298,-2.01135
16.3,-2.01231
16.302,-2.01331
16.304,-2.01436
16.306,-2.01544
16.308,-2.01655
16.31,-2.01771
16.312,-2.01891
16.314,-2.02014
16.316,-2.02142
16.318,-2.02273
16.32,-2.02408
16.322,-2.02547
16.324,-2.0269
16.326,-2.02837
16.328,-2.02987
16.33,-2.03142
16.332,-2.033
16.334,-2.03462
16.336,-2.03628
16.338,-2.03797
16.34,-2.03971
16.342,-2.04148
16.344,-2.04329
16.346,-2.04514
16.348,-2.04702
16.35,-2.04894
16.352,-2.0509
16.354,-2.0529
16.356,-2.05494
16.358,-2.05701
16.36,-2.05912
16.362,-2.06127
16.364,-2.06345
16.366,-2.06567
16.368,-2.06793
16.37,-2.07022
16.372,-2.07255
16.374,-2.07492
16.376,-2.07733
16.378,-2.07977
16.38,-2.08225
16.382,-2.08476
16.384,-2.08731
16.386,-2.08989
16.388,-2.09252
16.39,-2.09517
16.392,-2.09787
16.394,-2.10059
16.396,-2.10336
16.398,-2.10616
16.4,-2.10899
16.402,-2.11186
16.404,-2.11477
16.406,-2.11771
16.408,-2.12068
16.41,-2.12369
16.412,-2.12674
16.414,-2.12982
16.416,-2.13293
16.418,-2.13608
16.42,-2.13926
16.422,-2.14247
16.424,-2.14572
16.426,-2.14901
16.428,-2.15232
16.43,-2.15567
16.432,-2.15906
16.434,-2.16247
16.436,-2.16592
16.438,-2.1694
16.44,-2.17292
16.442,-2.17647
16.444,-2.18005
16.446,-2.18366
16.448,-2.18731
16.45,-2.19098
16.452,-2.19469
16.454,-2.19843
16.456,-2.20221
16.458,-2.20601
16.46,-2.20984
16.462,-2.21371
16.464,-2.21761
16.466,-2.22154
16.468,-2.2255
16.47,-2.22949
16.472,-2.23351
16.474,-2.23756
16.476,-2.24164
16.478,-2.24575
16.48,-2.24989
16.482,-2.25406
16.484,-2.25826
16.486,-2.26249
16.488,-2.26674
16.49,-2.27103
16.492,-2.27535
16.494,-2.27969
16.496,-2.28406
16.498,-2.28846
16.5,-2.29289
16.502,-2.29735
16.504,-2.30183
16.506,-2.30635
16.508,-2.31089
16.51,-2.31545
16.512,-2.32005
16.514,-2.32467
16.516,-2.32931
16.518,-2.33399
16.52,-2.33869
16.522,-2.34341
16.524,-2.34817
16.526,-2.35294
16.528,-2.35775
16.53,-2.36258
16.532,-2.36743
16.534,-2.37231
16.536,-2.37721
16.538,-2.38214
16.54,-2.38709
16.542,-2.39207
16.544,-2.39707
16.546,-2.4021
16.548,-2.40714
16.55,-2.41221
16.552,-2.41731
16.554,-2.42243
16.556,-2.42757
16.558,-2.43273
16.56,-2.43792
16.562,-2.44312
16.564,-2.44835
16.566,-2.45361
16.568,-2.45888
16.57,-2.46417
16.572,-2.46949
16.574,-2.47483
16.576,-2.48018
16.578,-2.48556
16.58,-2.49096
16.582,-2.49638
16.584,-2.50181
16.586,-2.50727
16.588,-2.51275
16.59,-2.51825
16.592,-2.52376
16.594,-2.5293
16.596,-2.53485
16.598,-2.54042
16.6,-2.54601
16.602,-2.55162
16.604,-2.55724
16.606,-2.56288
16.608,-2.56854
16.61,-2.57422
16.612,-2.57991
16.614,-2.58562
16.616,-2.59135
16.618,-2.59709
16.62,-2.60285
16.622,-2.60863
16.624,-2.61442
16.626,-2.62022
16.628,-2.62604
16.63,-2.63188
16.632,-2.63772
16.634,-2.64359
16.636,-2.64947
16.638,-2.65536
16.64,-2.66126
16.642,-2.66718
16.644,-2.67311
16.646,-2.67906
16.648,-2.68501
16.65,-2.69098
16.652,-2.69696
16.654,-2.70296
16.656,-2.70896
16.658,-2.71498
16.66,-2.72101
16.662,-2.72705
16.664,-2.7331
16.666,-2.73916
16.668,-2.74523
16.67,-2.75131
16.672,-2.7574
16.674,-2.7635
16.676,-2.76961
16.678,-2.77573
16.68,-2.78186
16.682,-2.78799
16.684,-2.79414
16.686,-2.80029
16.688,-2.80645
16.69,-2.81262
16.692,-2.81879
16.694,-2.82498
16.696,-2.83117
16.698,-2.83736
16.7,-2.84357
16.702,-2.84977
16.704,-2.85599
16.706,-2.86221
16.708,-2.86844
16.71,-2.87467
16.712,-2.8809
16.714,-2.88714
16.716,-2.89339
16.718,-2.89964
16.72,-2.90589
16.722,-2.91215
16.724,-2.91841
16.726,-2.92467
16.728,-2.93094
16.73,-2.93721
16.732,-2.94348
16.734,-2.94976
16.736,-2.95603
16.738,-2.96231
16.74,-2.96859
16.742,-2.97487
16.744,-2.98115
16.746,-2.98743
16.748,-2.99372
16.75,-3
16.752,-3.00628
16.754,-3.01257
16.756,-3.01885
16.758,-3.02513
16.76,-3.03141
16.762,-3.03769
16.764,-3.04397
16.766,-3.05024
16.768,-3.05652
16.77,-3.06279
16.772,-3.06906
16.774,-3.07533
16.776,-3.08159
16.778,-3.08785
16.78,-3.09411
16.782,-3.10036
16.784,-3.10661
16.786,-3.11286
16.788,-3.1191
16.79,-3.12533
16.792,-3.13156
16.794,-3.13779
16.796,-3.14401
16.798,-3.15023
16.8,-3.15643
16.802,-3.16264
16.804,-3.16883
16.806,-3.17502
16.808,-3.18121
16.81,-3.18738
16.812,-3.19355
16.814,-3.19971
16.816,-3.20586
16.818,-3.21201
16.82,-3.21814
16.822,-3.22427
16.824,-3.23039
16.826,-3.2365
16.828,-3.2426
16.83,-3.24869
16.832,-3.25477
16.834,-3.26084
16.836,-3.2669
16.838,-3.27295
16.84,-3.27899
16.842,-3.28502
16.844,-3.29104
16.846,-3.29704
16.848,-3.30304
16.85,-3.30902
16.852,-3.31499
16.854,-3.32094
16.856,-3.32689
16.858,-3.33282
16.86,-3.33874
16.862,-3.34464
16.864,-3.35053
16.866,-3.35641
16.868,-3.36228
16.87,-3.36812
16.872,-3.37396
16.874,-3.37978
16.876,-3.38558
16.878,-3.39137
16.88,-3.39715
16.882,-3.40291
16.884,-3.40865
16.886,-3.41438
16.888,-3.42009
16.89,-3.42578
16.892,-3.43146
16.894,-3.43712
16.896,-3.44276
16.898,-3.44838
16.9,-3.45399
16.902,-3.45958
16.904,-3.46515
16.906,-3.4707
16.908,-3.47624
16.91,-3.48175
16.912,-3.48725
16.914,-3.49273
16.916,-3.49819
16.918,-3.50362
16.92,-3.50904
16.922,-3.51444
16.924,-3.51982
16.926,-3.52517
16.928,-3.53051
16.93,-3.53583
16.932,-3.54112
16.934,-3.54639
16.936,-3.55165
16.938,-3.55688
16.94,-3.56208
16.942,-3.56727
16.944,-3.57243
16.946,-3.57757
16.948,-3.58269
16.95,-3.58779
16.952,-3.59286
16.954,-3.5979
16.956,-3.60293
16.958,-3.60793
16.96,-3.61291
16.962,-3.61786
16.964,-3.62279
16.966,-3.62769
16.968,-3.63257
16.97,-3.63742
16.972,-3.64225
16.974,-3.64706
16.976,-3.65183
16.978,-3.65659
16.98,-3.66131
16.982,-3.66601
16.984,-3.67069
16.986,-3.67533
16.988,-3.67995
16.99,-3.68455
16.992,-3.68911
16.994,-3.69365
16.996,-3.69817
16.998,-3.70265
17,-3.70711
17.002,-3.71154
17.004,-3.71594
17.006,-3.72031
17.008,-3.72465
17.01,-3.72897
17.012,-3.73326
17.014,-3.73751
17.016,-3.74174
17.018,-3.74594
17.02,-3.75011
17.022,-3.75425
17.024,-3.75836
17.026,-3.76244
17.028,-3.76649
17.03,-3.77051
17.032,-3.7745
17.034,-3.77846
17.036,-3.78239
17.038,-3.78629
17.04,-3.79016
17.042,-3.79399
17.044,-3.79779
17.046,-3.80157
17.048,-3.80531
17.05,-3.80902
17.052,-3.81269
17.054,-3.81634
17.056,-3.81995
17.058,-3.82353
17.06,-3.82708
17.062,-3.8306
17.064,-3.83408
17.066,-3.83753
17.068,-3.84094
17.07,-3.84433
17.072,-3.84768
17.074,-3.85099
17.076,-3.85428
17.078,-3.85753
17.08,-3.86074
17.082,-3.86392
17.084,-3.86707
17.086,-3.87018
17.088,-3.87326
17.09,-3.87631
17.092,-3.87932
17.094,-3.88229
17.096,-3.88523
17.098,-3.88814
17.1,-3.89101
17.102,-3.89384
17.104,-3.89664
17.106,-3.89941
17.108,-3.90213
17.11,-3.90483
17.112,-3.90748
17.114,-3.91011
17.116,-3.91269
17.118,-3.91524
17.12,-3.91775
17.122,-3.92023
17.124,-3.92267
17.126,-3.92508
17.128,-3.92745
17.13,-3.92978
17.132,-3.93207
17.134,-3.93433
17.136,-3.93655
17.138,-3.93873
17.14,-3.94088
17.142,-3.94299
17.144,-3.94506
17.146,-3.9471
17.148,-3.9491
17.15,-3.95106
17.152,-3.95298
17.154,-3.95486
17.156,-3.95671
17.158,-3.95852
17.16,-3.96029
17.162,-3.96203
17.164,-3.96372
17.166,-3.96538
17.168,-3.967
17.17,-3.96858
17.172,-3.97013
17.174,-3.97163
17.176,-3.9731
17.178,-3.97453
17.18,-3.97592
17.182,-3.97727
17.184,-3.97858
17.186,-3.97986
17.188,-3.98109
17.19,-3.98229
17.192,-3.98345
17.194,-3.98456
17.196,-3.98564
17.198,-3.98669
17.2,-3.98769
17.202,-3.98865
17.204,-3.98958
17.206,-3.99046
17.208,-3.99131
17.21,-3.99211
17.212,-3.99288
17.214,-3.99361
17.216,-3.9943
17.218,-3.99495
17.22,-3.99556
17.222,-3.99613
17.224,-3.99667
17.226,-3.99716
17.228,-3.99761
17.23,-3.99803
17.232,-3.9984
17.234,-3.99874
17.236,-3.99903
17.238,-3.99929
17.24,-3.99951
17.242,-3.99968
17.244,-3.99982
17.246,-3.99992
17.248,-3.99998
17.25,-4
17.252,-3.99998
17.254,-3.99992
17.256,-3.99982
17.258,-3.99968
17.26,-3.99951
17.262,-3.99929
17.264,-3.99903
17.266,-3.99874
17.268,-3.9984
17.27,-3.99803
17.272,-3.99761
17.274,-3.99716
17.276,-3.99667
17.278,-3.99613
17.28,-3.99556
17.282,-3.99495
17.284,-3.9943
17.286,-3.99361
17.288,-3.99288
17.29,-3.99211
17.292,-3.99131
17.294,-3.99046
17.296,-3.98958
17.298,-3.98865
17.3,-3.98769
17.302,-3.98669
17.304,-3.98564
17.306,-3.98456
17.308,-3.98345
17.31,-3.98229
17.312,-3.98109
17.314,-3.97986
17.316,-3.97858
17.318,-3.97727
17.32,-3.97592
17.322,-3.97453
17.324,-3.9731
17.326,-3.97163
17.328,-3.97013
17.33,-3.96858
17.332,-3.967
17.334,-3.96538
17.336,-3.96372
17.338,-3.96203
17.34,-3.96029
17.342,-3.95852
17.344,-3.95671
17.346,-3.95486
17.348,-3.95298
17.35,-3.95106
17.352,-3.9491
17.354,-3.9471
17.356,-3.94506
17.358,-3.94299
17.36,-3.94088
17.362,-3.93873
17.364,-3.93655
17.366,-3.93433
17.368,-3.93207
17.37,-3.92978
17.372,-3.92745
17.374,-3.92508
17.376,-3.92267
17.378,-3.92023
17.38,-3.91775
17.382,-3.91524
17.384,-3.91269
17.386,-3.91011
17.388,-3.90748
17.39,-3.90483
17.392,-3.90213
17.394,-3.89941
17.396,-3.89664
17.398,-3.89384
17.4,-3.89101
17.402,-3.88814
17.404,-3.88523
17.406,-3.88229
17.408,-3.87932
17.41,-3.87631
17.412,-3.87326
17.414,-3.87018
17.416,-3.86707
17.418,-3.86392
17.42,-3.86074
17.422,-3.85753
17.424,-3.85428
17.426,-3.85099
17.428,-3.84768
17.43,-3.84433
17.432,-3.84094
17.434,-3.83753
17.436,-3.83408
17.438,-3.8306
17.44,-3.82708
17.442,-3.82353
17.444,-3.81995
17.446,-3.81634
17.448,-3.81269
17.45,-3.80902
17.452,-3.80531
17.454,-3.80157
17.456,-3.79779
17.458,-3.79399
17.46,-3.79016
17.462,-3.78629
17.464,-3.78239
17.466,-3.77846
17.468,-3.7745
17.47,-3.77051
17.472,-3.76649
17.474,-3.76244
17.476,-3.75836
17.478,-3.75425
17.48,-3.75011
17.482,-3.74594
17.484,-3.74174
17.486,-3.73751
17.488,-3.73326
17.49,-3.72897
17.492,-3.72465
17.494,-3.72031
17.496,-3.71594
17.498,-3.71154
17.5,-3.70711
17.502,-3.70265
17.504,-3.69817
17.506,-3.69365
17.508,-3.68911
17.51,-3.68455
17.512,-3.67995
17.514,-3.67533
17.516,-3.67069
17.518,-3.66601
17.52,-3.66131
17.522,-3.65659
17.524,-3.65183
17.526,-3.64706
17.528,-3.64225
17.53,-3.63742
17.532,-3.63257
17.534,-3.62769
17.536,-3.62279
17.538,-3.61786
17.54,-3.61291
17.542,-3.60793
17.544,-3.60293
17.546,-3.5979
17.548,-3.59286
17.55,-3.58779
17.552,-3.58269
17.554,-3.57757
17.556,-3.57243
17.558,-3.56727
17.56,-3.56208
17.562,-3.55688
17.564,-3.55165
17.566,-3.54639
17.568,-3.54112
17.57,-3.53583
17.572,-3.53051
17.574,-3.52517
17.576,-3.51982
17.578,-3.51444
17.58,-3.50904
17.582,-3.50362
17.584,-3.49819
17.586,-3.49273
17.588,-3.48725
17.59,-3.48175
17.592,-3.47624
17.594,-3.4707
17.596,-3.46515
17.598,-3.45958
17.6,-3.45399
17.602,-3.44838
17.604,-3.44276
17.606,-3.43712
17.608,-3.43146
17.61,-3.42578
17.612,-3.42009
17.614,-3.41438
17.616,-3.40865
17.618,-3.40291
17.62,-3.39715
17.622,-3.39137
17.624,-3.38558
17.626,-3.37978
17.628,-3.37396
17.63,-3.36812
17.632,-3.36228
17.634,-3.35641
17.636,-3.35053
17.638,-3.34464
17.64,-3.33874
17.642,-3.33282
17.644,-3.32689
17.646,-3.32094
17.648,-3.31499
17.65,-3.30902
17.652,-3.30304
17.654,-3.29704
17.656,-3.29104
17.658,-3.28502
17.66,-3.27899
17.662,-3.27295
17.664,-3.2669
17.666,-3.26084
17.668,-3.25477
17.67,-3.24869
17.672,-3.2426
17.674,-3.2365
17.676,-3.23039
17.678,-3.22427
17.68,-3.21814
17.682,-3.21201
17.684,-3.20586
17.686,-3.19971
17.688,-3.19355
17.69,-3.18738
17.692,-3.18121
17.694,-3.17502
17.696,-3.16883
17.698,-3.16264
17.7,-3.15643
17.702,-3.15023
17.704,-3.14401
17.706,-3.13779
17.708,-3.13156
17.71,-3.12533
17.712,-3.1191
17.714,-3.11286
17.716,-3.10661
17.718,-3.10036
17.72,-3.09411
17.722,-3.08785
17.724,-3.08159
17.726,-3.07533
17.728,-3.06906
17.73,-3.06279
17.732,-3.05652
17.734,-3.05024
17.736,-3.04397
17.738,-3.03769
17.74,-3.03141
17.742,-3.02513
17.744,-3.01885
17.746,-3.01257
17.748,-3.00628
17.75,-3
17.752,-2.99372
17.754,-2.98743
17.756,-2.98115
17.758,-2.97487
17.76,-2.96859
17.762,-2.96231
17.764,-2.95603
17.766,-2.94976
17.768,-2.94348
17.77,-2.93721
17.772,-2.93094
17.774,-2.92467
17.776,-2.91841
17.778,-2.91215
17.78,-2.90589
17.782,-2.89964
17.784,-2.89339
17.786,-2.88714
17.788,-2.8809
17.79,-2.87467
17.792,-2.86844
17.794,-2.86221
17.796,-2.85599
17.798,-2.84977
17.8,-2.84357
17.802,-2.83736
17.804,-2.83117
17.806,-2.82498
17.808,-2.81879
17.81,-2.81262
17.812,-2.80645
17.814,-2.80029
17.816,-2.79414
17.818,-2.78799
17.82,-2.78186
17.822,-2.77573
17.824,-2.76961
17.826,-2.7635
17.828,-2.7574
17.83,-2.75131
17.832,-2.74523
17.834,-2.73916
17.836,-2.7331
17.838,-2.72705
17.84,-2.72101
17.842,-2.71498
17.844,-2.70896
17.846,-2.70296
17.848,-2.69696
17.85,-2.69098
17.852,-2.68501
17.854,-2.67906
17.856,-2.67311
17.858,-2.66718
17.86,-2.66126
17.862,-2.65536
17.864,-2.64947
17.866,-2.64359
17.868,-2.63772
17.87,-2.63188
17.872,-2.62604
17.874,-2.62022
17.876,-2.61442
17.878,-2.60863
17.88,-2.60285
17.882,-2.59709
17.884,-2.59135
17.886,-2.58562
17.888,-2.57991
17.89,-2.57422
17.892,-2.56854
17.894,-2.56288
17.896,-2.55724
17.898,-2.55162
17.9,-2.54601
17.902,-2.54042
17.904,-2.53485
17.906,-2.5293
17.908,-2.52376
17.91,-2.51825
17.912,-2.51275
17.914,-2.50727
17.916,-2.50181
17.918,-2.49638
17.92,-2.49096
17.922,-2.48556
17.924,-2.48018
17.926,-2.47483
17.928,-2.46949
17.93,-2.46417
17.932,-2.45888
17.934,-2.45361
17.936,-2.44835
17.938,-2.44312
17.94,-2.43792
17.942,-2.43273
17.944,-2.42757
17.946,-2.42243
17.948,-2.41731
17.95,-2.41221
17.952,-2.40714
17.954,-2.4021
17.956,-2.39707
17.958,-2.39207
17.96,-2.38709
17.962,-2.38214
17.964,-2.37721
17.966,-2.37231
17.968,-2.36743
17.97,-2.36258
17.972,-2.35775
17.974,-2.35294
17.976,-2.34817
17.978,-2.34341
17.98,-2.33869
17.982,-2.33399
17.984,-2.32931
17.986,-2.32467
17.988,-2.32005
17.99,-2.31545
17.992,-2.31089
17.994,-2.30635
17.996,-2.30183
17.998,-2.29735
18,-2.29289
18.002,-2.28846
18.004,-2.28406
18.006,-2.27969
18.008,-2.27535
18.01,-2.27103
18.012,-2.26674
18.014,-2.26249
18.016,-2.25826
18.018,-2.25406
18.02,-2.24989
18.022,-2.24575
18.024,-2.24164
18.026,-2.23756
18.028,-2.23351
18.03,-2.22949
18.032,-2.2255
18.034,-2.22154
18.036,-2.21761
18.038,-2.21371
18.04,-2.20984
18.042,-2.20601
18.044,-2.20221
18.046,-2.19843
18.048,-2.19469
18.05,-2.19098
18.052,-2.18731
18.054,-2.18366
18.056,-2.18005
18.058,-2.17647
18.06,-2.17292
18.062,-2.1694
18.064,-2.16592
18.066,-2.16247
18.068,-2.15906
18.07,-2.15567
18.072,-2.15232
18.074,-2.14901
18.076,-2.14572
18.078,-2.14247
18.08,-2.13926
18.082,-2.13608
18.084,-2.13293
18.086,-2.12982
18.088,-2.12674
18.09,-2.12369
18.092,-2.12068
18.094,-2.11771
18.096,-2.11477
18.098,-2.11186
18.1,-2.10899
18.102,-2.10616
18.104,-2.10336
18.106,-2.10059
18.108,-2.09787
18.11,-2.09517
18.112,-2.09252
18.114,-2.08989
18.116,-2.08731
18.118,-2.08476
18.12,-2.08225
18.122,-2.07977
18.124,-2.07733
18.126,-2.07492
18.128,-2.07255
18.13,-2.07022
18.132,-2.06793
18.134,-2.06567
18.136,-2.06345
18.138,-2.06127
18.14,-2.05912
18.142,-2.05701
18.144,-2.05494
18.146,-2.0529
18.148,-2.0509
18.15,-2.04894
18.152,-2.04702
18.154,-2.04514
18.156,-2.04329
18.158,-2.04148
18.16,-2.03971
18.162,-2.03797
18.164,-2.03628
18.166,-2.03462
18.168,-2.033
18.17,-2.03142
18.172,-2.02987
18.174,-2.02837
18.176,-2.0269
18.178,-2.02547
18.18,-2.02408
18.182,-2.02273
18.184,-2.02142
18.186,-2.02014
18.188,-2.01891
18.19,-2.01771
18.192,-2.01655
18.194,-2.01544
18.196,-2.01436
18.198,-2.01331
18.2,-2.01231
18.202,-2.01135
18.204,-2.01042
18.206,-2.00954
18.208,-2.00869
18.21,-2.00789
18.212,-2.00712
18.214,-2.00639
18.216,-2.0057
18.218,-2.00505
18.22,-2.00444
18.222,-2.00387
18.224,-2.00333
18.226,-2.00284
18.228,-2.00239
18.23,-2.00197
18.232,-2.0016
18.234,-2.00126
18.236,-2.00097
18.238,-2.00071
18.24,-2.00049
18.242,-2.00032
18.244,-2.00018
18.246,-2.00008
18.248,-2.00002
18.25,-2
18.252,-2.00002
18.254,-2.00008
18.256,-2.00018
18.258,-2.00032
18.26,-2.00049
18.262,-2.00071
18.264,-2.00097
18.266,-2.00126
18.268,-2.0016
18.27,-2.00197
18.272,-2.00239
18.274,-2.00284
18.276,-2.00333
18.278,-2.00387
18.28,-2.00444
18.282,-2.00505
18.284,-2.0057
18.286,-2.00639
18.288,-2.00712
18.29,-2.00789
18.292,-2.00869
18.294,-2.00954
18.296,-2.01042
18.298,-2.01135
18.3,-2.01231
18.302,-2.01331
18.304,-2.01436
18.306,-2.01544
18.308,-2.01655
18.31,-2.01771
18.312,-2.01891
18.314,-2.02014
18.316,-2.02142
18.318,-2.02273
18.32,-2.02408
18.322,-2.02547
18.324,-2.0269
18.326,-2.02837
18.328,-2.02987
18.33,-2.03142
18.332,-2.033
18.334,-2.03462
18.336,-2.03628
18.338,-2.03797
18.34,-2.03971
18.342,-2.04148
18.344,-2.04329
18.346,-2.04514
18.348,-2.04702
18.35,-2.04894
18.352,-2.0509
18.354,-2.0529
18.356,-2.05494
18.358,-2.05701
18.36,-2.05912
18.362,-2.06127
18.364,-2.06345
18.366,-2.06567
18.368,-2.06793
18.37,-2.07022
18.372,-2.07255
18.374,-2.07492
18.376,-2.07733
18.378,-2.07977
18.38,-2.08225
18.382,-2.08476
18.384,-2.08731
18.386,-2.08989
18.388,-2.09252
18.39,-2.09517
18.392,-2.09787
18.394,-2.10059
18.396,-2.10336
18.398,-2.10616
18.4,-2.10899
18.402,-2.11186
18.404,-2.11477
18.406,-2.11771
18.408,-2.12068
18.41,-2.12369
18.412,-2.12674
18.414,-2.12982
18.416,-2.13293
18.418,-2.13608
18.42,-2.13926
18.422,-2.14247
18.424,-2.14572
18.426,-2.14901
18.428,-2.15232
18.43,-2.15567
18.432,-2.15906
18.434,-2.16247
18.436,-2.16592
18.438,-2.1694
18.44,-2.17292
18.442,-2.17647
18.444,-2.18005
18.446,-2.18366
18.448,-2.18731
18.45,-2.19098
18.452,-2.19469
18.454,-2.19843
18.456,-2.20221
18.458,-2.20601
18.46,-2.20984
18.462,-2.21371
18.464,-2.21761
18.466,-2.22154
18.468,-2.2255
18.47,-2.22949
18.472,-2.23351
18.474,-2.23756
18.476,-2.24164
18.478,-2.24575
18.48,-2.24989
18.482,-2.25406
18.484,-2.25826
18.486,-2.26249
18.488,-2.26674
18.49,-2.27103
18.492,-2.27535
18.494,-2.27969
18.496,-2.28406
18.498,-2.28846
18.5,-2.29289
18.502,-2.29735
18.504,-2.30183
18.506,-2.30635
18.508,-2.31089
18.51,-2.31545
18.512,-2.32005
18.514,-2.32467
18.516,-2.32931
18.518,-2.33399
18.52,-2.33869
18.522,-2.34341
18.524,-2.34817
18.526,-2.35294
18.528,-2.35775
18.53,-2.36258
18.532,-2.36743
18.534,-2.37231
18.536,-2.37721
18.538,-2.38214
18.54,-2.38709
18.542,-2.39207
18.544,-2.39707
18.546,-2.4021
18.548,-2.40714
18.55,-2.41221
18.552,-2.41731
18.554,-2.42243
18.556,-2.42757
18.558,-2.43273
18.56,-2.43792
18.562,-2.44312
18.564,-2.44835
18.566,-2.45361
18.568,-2.45888
18.57,-2.46417
18.572,-2.46949
18.574,-2.47483
18.576,-2.48018
18.578,-2.48556
18.58,-2.49096
18.582,-2.49638
18.584,-2.50181
18.586,-2.50727
18.588,-2.51275
18.59,-2.51825
18.592,-2.52376
18.594,-2.5293
18.596,-2.53485
18.598,-2.54042
18.6,-2.54601
18.602,-2.55162
18.604,-2.55724
18.606,-2.56288
18.608,-2.56854
18.61,-2.57422
18.612,-2.57991
18.614,-2.58562
18.616,-2.59135
18.618,-2.59709
18.62,-2.60285
18.622,-2.60863
18.624,-2.61442
18.626,-2.62022
18.628,-2.62604
18.63,-2.63188
18.632,-2.63772
18.634,-2.64359
18.636,-2.64947
18.638,-2.65536
18.64,-2.66126
18.642,-2.66718
18.644,-2.67311
18.646,-2.67906
18.648,-2.68501
18.65,-2.69098
18.652,-2.69696
18.654,-2.70296
18.656,-2.70896
18.658,-2.71498
18.66,-2.72101
18.662,-2.72705
18.664,-2.7331
18.666,-2.73916
18.668,-2.74523
18.67,-2.75131
18.672,-2.7574
18.674,-2.7635
18.676,-2.76961
18.678,-2.77573
18.68,-2.78186
18.682,-2.78799
18.684,-2.79414
18.686,-2.80029
18.688,-2.80645
18.69,-2.81262
18.692,-2.81879
18.694,-2.82498
18.696,-2.83117
18.698,-2.83736
18.7,-2.84357
18.702,-2.84977
18.704,-2.85599
18.706,-2.86221
18.708,-2.86844
18.71,-2.87467
18.712,-2.8809
18.714,-2.88714
18.716,-2.89339
18.718,-2.89964
18.72,-2.90589
18.722,-2.91215
18.724,-2.91841
18.726,-2.92467
18.728,-2.93094
18.73,-2.93721
18.732,-2.94348
18.734,-2.94976
18.736,-2.95603
18.738,-2.96231
18.74,-2.96859
18.742,-2.97487
18.744,-2.98115
18.746,-2.98743
18.748,-2.99372
18.75,-3
18.752,-3.00628
18.754,-3.01257
18.756,-3.01885
18.758,-3.02513
18.76,-3.03141
18.762,-3.03769
18.764,-3.04397
18.766,-3.05024
18.768,-3.05652
18.77,-3.06279
18.772,-3.06906
18.774,-3.07533
18.776,-3.08159
18.778,-3.08785
18.78,-3.09411
18.782,-3.10036
18.784,-3.10661
18.786,-3.11286
18.788,-3.1191
18.79,-3.12533
18.792,-3.13156
18.794,-3.13779
18.796,-3.14401
18.798,-3.15023
18.8,-3.15643
18.802,-3.16264
18.804,-3.16883
18.806,-3.17502
18.808,-3.18121
18.81,-3.18738
18.812,-3.19355
18.814,-3.19971
18.816,-3.20586
18.818,-3.21201
